article_id,title,article_topic_category
7536689,Jim Flaherty makes a mistake,politics
23774764,"A deal, yes, but the burden's on Iran to come clean",technology
13220110,Trayvon Martin's fate shows deep flaws in U.S. concept of self-defence,crime_law
28597714,How much help should Ottawa really give to Alberta?,economy
22485040,Prentice mustn't let the oil-price crisis go to waste,economy
19436344,By-election results show Harper Tories have reason to worry,politics
31677533,Ill-considered words may close the book on Wildrose leader,politics
9317535,Patient user fees in Canada? Hot potato,healthcare
26995241,What the top court left out in judgment on assisted suicide,crime_law
24781959,Harper needs to get this party kick-started,politics
12299090,The liberal elite's gift to Rob Ford,politics
21426758,These midterms won't define Obama,politics
25006589,It's time for Canadian voters to reject partisan politics,politics
32904069,People who use opioids are dying every day. Why won't Ottawa talk to us?,healthcare
20566276,A separated Scotland? Pound foolish,economy
16892532,Income splitting is unfair - and political gold,economy
16670511,Is Woody Allen a sex offender?,crime_law
26813887,My children and I are caught in a useless bureaucratic nightmare,crime_law
10199024,Alternative advice to high-flying women: Lean back,technology
28370250,The Twitter trial: Vile harassment online is consequence-free,crime_law
29082782,"Watching Trump's successes, with wary eyes",technology
22758865,Baird hit peak politics - and picked the right time to leave,politics
26227699,"Canada needs to do more for Syrian refugees, and do it quickly",immigration
15435340,"Brazen and dishonest, Rob Ford defies belief",other
18047340,It's hard to tell wrong from Wright in the Senate scandal,crime_law
15649542,"If ministers aren't responsible, democracy doesn't work",politics
12394508,"Canada's tax cycle is turning, and for the better",economy
29635917,Attawapiskat is not alone: Suicide crisis is national problem,education
21642629,How to communicate a good idea: carbon pricing,environment
20975218,"On balance, Harper's choice for military action in Iraq is right",terrorism_security
24171056,Grumbling over logo for Canada's 150th birthday is a bit rich,education
18891292,Open the gates to uprooted Syrians,immigration
19557013,Watching men watching sports,sports
13041903,Harper will weigh his cabinet timber carefully,politics
30474884,A dangerous moment in history: Can the political centre hold?,politics
13049867,"Among supporters, Ford is a rock star",politics
32932601,"Hey driver, check your privilege. Pedestrians have rights, too",technology
21578232,Time to tame the targeted tax tinkering,economy
31291564,"Okay, really, what's with Trump's hair?",politics
22458385,It's time to confront 'the cancer of extremism',religion
16845904,From the archives: Clark facing crisis after NDP revelations about talks with teachers,education
13708395,Public reaction to political scandal is far from objective,other
23320311,Will Vancouver think big on transit?,economy
16661053,Have some faith in Christian law school,crime_law
16732791,Chris Alexander's flawed overhaul of citizenship law,technology
15968475,"Wealthy, entitled, given free stuff - you know, victims of fate",economy
26373885,"Leap Manifesto gets poor marks for timing and content, otherwise fine",politics
15577208,"Judge me by my ideas, not my religion",religion
25566610,The irony of the AFN's call for an anti-Tory vote,politics
23760947,Saying no to B.C. transit growth is a vote against young Canadians,education
20056515,Obama learns it can be stupider to do nothing,terrorism_security
11943390,BC New Democrats forgot the rules of successful campaigning,politics
19234762,It's time to demilitarize the West Bank and Gaza,terrorism_security
22236363,Out of Afghanistan: The winners and losers after 13 years of combat,terrorism_security
17562312,Flaherty's fatal flaw: An opaque approach to policy,economy
10514619,"Steeped in graft, and no one blew the whistle",economy
26541228,"Canada, the world needs you. Help more Syrians start a new life",immigration
31065266,Why Canada's top court should weigh in on electoral reform,politics
29380387,Should Catholic hospitals be forced to kill people?,healthcare
28975812,Jeffrey Simpson: Sunny ways won't improve 'nation-to-nation' relations,politics
19871248,The escalating war against campus 'rape culture',education
25039792,Race and gender: I feel therefore I am,social_issues
30046917,Prime ministers' wives have answered the call,politics
22658344,"The Iraq mission's dangerous, unspoken reality",religion
30112566,"In our brave new 'post-truth' world, every fact needs a fact checker",politics
23584567,"For Harper, Obama is another Trudeau",politics
9174532,Sequestration: America just won't face the facts,economy
13695379,Here's to the 100-mile life,crime_law
20346364,Why Russia's neighbours are getting nervous,technology
26793653,"Jeffrey Simpson: It really is all about Harper, pro and con",politics
28844713,Can the Liberals' style hide the stumbles?,politics
9623584,Carbon offsets: B.C.'s looniest green scheme yet?,environment
11973517,"Wright, Duffy: When the chief of staff becomes the story",politics
29668617,Liberals face powder keg with gay apology,education
28781118,An inexcusable travesty: Canada sent a Syrian minor to solitary confinement,immigration
20280539,How Canada's most underrated PM faced Europe's crisis,politics
24040902,"Solution to Europe's wave of refugees may sound cruel, but ...",immigration
26904315,Canadian right gets set for healthy debate,politics
15580839,Why is Canada backing oil over other industries?,environment
11181229,Rehtaeh Parsons shows connectedness has driven us apart,technology
16803230,The CBC has corrupted itself by giving in to Olympic demands,sports
32970744,Mr. Trump: The theatre is a stage for free expression,technology
9869958,Steubenville's rape outrage shines a light on our sex-consent laws,crime_law
27933369,Should refugees be welcomed to Canada with debt?,immigration
17185144,"On wages, B.C. teachers are pushing a tough sell",education
12893839,"Public transit is better, but cars are faster",environment
22900905,Medicare won't fix climate change,politics
14909494,Where did all our skilled workers go?,education
29384864,"Three European crises, and no threads to connect them",terrorism_security
10798463,"Alberta's carbon tax is a bold move. Sadly, it's not enough",environment
17834090,"Rob Ford, still setting the bar as low as it will go",crime_law
25246471,Will votes flourish after showers of cash?,politics
9129832,Unions must share the blame for precarious employment,education
24214151,"Asia doesn't vote for subways, it builds them",politics
31848710,"Is focusing on Hillary's health fair? No, but politics isn't fair",politics
7028879,Dear Canada: First nations don't want to be wards of the state,social_issues
20863745,Canada needs a war debate,religion
29116987,"Feminism's field should expand to trans, queer and non-binary people",social_issues
28094280,"The multiplex was once a force, but it's gone over to the dark side",technology
22930442,What the Girl Guides can teach the Liberal Party,politics
12032501,The integrity issue is reaching critical mass,politics
11259812,Baird's visit to East Jerusalem was no provocation. It was brave,religion
32653710,"Carney belongs in Canada's cabinet, not Britain",economy
30004148,"After the Fort Mac fire, a frank talk is needed",environment
28817845,Does the Supreme Court of Canada need more checks and balances?,crime_law
7445707,How firefighters fan the flames of fear,economy
28460992,What kind of China is Canada getting into bed with?,economy
29264212,"Jeffrey Simpson: Trump is the result, not the cause, of GOP vices",politics
21504340,Quebeckers aren't being shown the pipeline big picture,environment
23620688,Why Omar Khadr deserves bail,crime_law
13791657,We have a right to be heard in the pipeline debate,environment
26464730,Patients the losers in doctor dispute,healthcare
28804997,Christy Clark needs a lesson on playing nice,economy
13074877,"In the aftermath of disasters, politicians need to watch their words",politics
28350774,Why the West is caught in the Saudi embrace,religion
30615045,Brexit breathes new life into separatism,politics
14665372,Full-day kindergarten is no magic bullet,education
